,Title,Views,Date_Time,Video_Link,Thumbnail_Link
1896,Python Programming Tutorial | Inplace Operators - Part 1 | GeeksforGeeks,3K views,8 years ago,https://www.youtube.com//watch?v=93uhgWJAZtY,https://i.ytimg.com/vi/93uhgWJAZtY/hqdefault.jpg
1897,Convert a Binary Tree into Doubly Linked List in spiral fashion | GeeksforGeeks,2.2K views,8 years ago,https://www.youtube.com//watch?v=aYWzBYa_QxI,https://i.ytimg.com/vi/aYWzBYa_QxI/hqdefault.jpg
1898,Find the minimum element in a sorted and rotated array | GeeksforGeeks,19K views,8 years ago,https://www.youtube.com//watch?v=9k0vT6lx9XA,https://i.ytimg.com/vi/9k0vT6lx9XA/hqdefault.jpg
1899,Python Programming Tutorial | Calendar Functions - Part 2 | GeeksforGeeks,2.5K views,8 years ago,https://www.youtube.com//watch?v=sZoW6hXxADM&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/sZoW6hXxADM/hqdefault.jpg
1900,Python Programming Tutorial | Calendar Functions - Part 1 | GeeksforGeeks,7.2K views,8 years ago,https://www.youtube.com//watch?v=KRz3ZnVz-WY,https://i.ytimg.com/vi/KRz3ZnVz-WY/hqdefault.jpg
1901,Python Programming Tutorial | GCD in Python | GeeksforGeeks,21K views,8 years ago,https://www.youtube.com//watch?v=JYn-XG-d7AA,https://i.ytimg.com/vi/JYn-XG-d7AA/hqdefault.jpg
1902,Convert a given Binary tree to a tree that holds Logical AND property | GeeksforGeeks,1.1K views,8 years ago,https://www.youtube.com//watch?v=6OxEPWEDAEs,https://i.ytimg.com/vi/6OxEPWEDAEs/hqdefault.jpg
1903,Implement Stack using Queues | D E Shaw Interview Questions | GeeksforGeeks,76K views,8 years ago,https://www.youtube.com//watch?v=xBugrptVRUQ,https://i.ytimg.com/vi/xBugrptVRUQ/hqdefault.jpg
1904,Sort a stack using recursion | GeeksforGeeks,53K views,8 years ago,https://www.youtube.com//watch?v=SjDq1xYxC44,https://i.ytimg.com/vi/SjDq1xYxC44/hqdefault.jpg
1905,Python Programming Tutorial | Time functions in Python - Part 1 | GeeksforGeeks,6.3K views,8 years ago,https://www.youtube.com//watch?v=GKiAFxVaTzw,https://i.ytimg.com/vi/GKiAFxVaTzw/hqdefault.jpg
1906,Python Programming Tutorial | Complex Numbers - Part 3 | GeeksforGeeks,3K views,8 years ago,https://www.youtube.com//watch?v=oC9hmlSgwsw,https://i.ytimg.com/vi/oC9hmlSgwsw/hqdefault.jpg
1907,Python Programming Tutorial | Complex Numbers - Part 2 | GeeksforGeeks,3.6K views,8 years ago,https://www.youtube.com//watch?v=tQ6HAbVTGpw,https://i.ytimg.com/vi/tQ6HAbVTGpw/hqdefault.jpg
1908,Python Programming Tutorial | Complex Numbers (Introduction) | GeeksforGeeks,37K views,8 years ago,https://www.youtube.com//watch?v=3KjD1q6yjhE,https://i.ytimg.com/vi/3KjD1q6yjhE/hqdefault.jpg
1909,Quickly find multiple left rotations of an array | GeeksforGeeks,7.3K views,8 years ago,https://www.youtube.com//watch?v=0-p-yzlWKUk&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/0-p-yzlWKUk/hqdefault.jpg
1910,Python Programming Tutorial | Iterator Functions - Part 2 | GeeksforGeeks,2.8K views,8 years ago,https://www.youtube.com//watch?v=cgrDYgW0C3o&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/cgrDYgW0C3o/hqdefault.jpg
1911,Construct Complete Binary Tree from its Linked List Representation | GeeksforGeeks,30K views,8 years ago,https://www.youtube.com//watch?v=dGJtKxBpP00&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/dGJtKxBpP00/hqdefault.jpg
1912,Find the middle of a given linked list | GeeksforGeeks,47K views,8 years ago,https://www.youtube.com//watch?v=BrmGrIPGbgk,https://i.ytimg.com/vi/BrmGrIPGbgk/hqdefault.jpg
1913,Python Programming Tutorial | Iterator Functions - Part 1 | GeeksforGeeks,4.8K views,8 years ago,https://www.youtube.com//watch?v=5Rj8yuykBto,https://i.ytimg.com/vi/5Rj8yuykBto/hqdefault.jpg
1914,Print All Distinct Elements of a given integer array | GeeksforGeeks,54K views,8 years ago,https://www.youtube.com//watch?v=rd43j78S10A,https://i.ytimg.com/vi/rd43j78S10A/hqdefault.jpg
1915,Find subarray with given sum | Set 2 (Handles Negative Numbers) | GeeksforGeeks,30K views,8 years ago,https://www.youtube.com//watch?v=G0ocgTgW464&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/G0ocgTgW464/hqdefault.jpg
1916,Find four elements that sum to a given value | Set 2 (n^2 Logn Solution) | GeeksforGeeks,17K views,8 years ago,https://www.youtube.com//watch?v=BTgxpaBHQuc,https://i.ytimg.com/vi/BTgxpaBHQuc/hqdefault.jpg
1917,Find four elements that sum to a given value | Set 1 (n^3 solution) | GeeksforGeeks,13K views,8 years ago,https://www.youtube.com//watch?v=0fo7goi2GEg,https://i.ytimg.com/vi/0fo7goi2GEg/hqdefault.jpg
1918,Check whether a given binary tree is perfect or not | GeeksforGeeks,8.4K views,8 years ago,https://www.youtube.com//watch?v=08KwCr2UZBQ,https://i.ytimg.com/vi/08KwCr2UZBQ/hqdefault.jpg
1919,Merge an array of size n into another array of size m+n | GeeksforGeeks,13K views,8 years ago,https://www.youtube.com//watch?v=cjDlvwRSCPw,https://i.ytimg.com/vi/cjDlvwRSCPw/hqdefault.jpg
1920,Python Programming Tutorial | Counters in Python - Part 2 | GeeksforGeeks,4.6K views,8 years ago,https://www.youtube.com//watch?v=rqzSa8O97TM&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/rqzSa8O97TM/hqdefault.jpg
1921,Python Programming Tutorial | Counters in Python - Part 1 | GeeksforGeeks,14K views,8 years ago,https://www.youtube.com//watch?v=3qdRTlWpdGo,https://i.ytimg.com/vi/3qdRTlWpdGo/hqdefault.jpg
1922,Check sum of Covered and Uncovered nodes of Binary Tree | GeeksforGeeks,2.4K views,8 years ago,https://www.youtube.com//watch?v=hRk4in1Rg_M,https://i.ytimg.com/vi/hRk4in1Rg_M/hqdefault.jpg
1923,Number of ways to traverse an N-ary tree | GeeksforGeeks,14K views,8 years ago,https://www.youtube.com//watch?v=Uv1W80vMVC4,https://i.ytimg.com/vi/Uv1W80vMVC4/hqdefault.jpg
1924,Iterative method to check if two trees are mirror of each other | GeeksforGeeks,2.7K views,8 years ago,https://www.youtube.com//watch?v=v70YxIpP-IY,https://i.ytimg.com/vi/v70YxIpP-IY/hqdefault.jpg
1925,Python Programming Tutorial | Python Modules - Part 2 (Regular Expression) | GeeksforGeeks,14K views,8 years ago,https://www.youtube.com//watch?v=JKNLy55G2z0,https://i.ytimg.com/vi/JKNLy55G2z0/hqdefault.jpg
1926,Level order traversal line by line | Set 2 (Using Two Queues) | GeeksforGeeks,2K views,8 years ago,https://www.youtube.com//watch?v=V68L3GOKgd4,https://i.ytimg.com/vi/V68L3GOKgd4/hqdefault.jpg
1927,Print out all of root-to-leaf paths of a Binary Tree one per line | GeeksforGeeks,15K views,8 years ago,https://www.youtube.com//watch?v=JPspskkZn9E,https://i.ytimg.com/vi/JPspskkZn9E/hqdefault.jpg
1928,Level with maximum number of nodes | GeeksforGeeks,6.2K views,8 years ago,https://www.youtube.com//watch?v=3lMu93D5v5Q,https://i.ytimg.com/vi/3lMu93D5v5Q/hqdefault.jpg
1929,Find subarray with given sum | Set 1 (Non-negative Numbers) | GeeksforGeeks,81K views,8 years ago,https://www.youtube.com//watch?v=GY-KULykGaw,https://i.ytimg.com/vi/GY-KULykGaw/hqdefault.jpg
1930,Find the element that appears once where every other element appears twice | GeeksforGeeks,23K views,8 years ago,https://www.youtube.com//watch?v=5CRbjH0PmeE,https://i.ytimg.com/vi/5CRbjH0PmeE/hqdefault.jpg
1931,Remove all the half nodes of a given Binary Tree | GeeksforGeeks,6.3K views,8 years ago,https://www.youtube.com//watch?v=VW0ia_uBN0o,https://i.ytimg.com/vi/VW0ia_uBN0o/hqdefault.jpg
1932,Get Level of a node in a Binary Tree | GeeksforGeeks,20K views,8 years ago,https://www.youtube.com//watch?v=IJCg_jxOM_Q,https://i.ytimg.com/vi/IJCg_jxOM_Q/hqdefault.jpg
1933,Find next right node of a given key | GeeksforGeeks,2.4K views,8 years ago,https://www.youtube.com//watch?v=RhdSsV66GAc,https://i.ytimg.com/vi/RhdSsV66GAc/hqdefault.jpg
1934,Friends Pairing Problem | Dynamic Programming | GeeksforGeeks,24K views,8 years ago,https://www.youtube.com//watch?v=jRKbOe88UYo,https://i.ytimg.com/vi/jRKbOe88UYo/hqdefault.jpg
1935,Find multiplication of sums of data of leaves at same levels | GeeksforGeeks,1.4K views,8 years ago,https://www.youtube.com//watch?v=oG1LqvQbnzQ,https://i.ytimg.com/vi/oG1LqvQbnzQ/hqdefault.jpg
1936,Binary Indexed Tree or Fenwick Tree | Construction and Operations | GeeksforGeeks,49K views,8 years ago,https://www.youtube.com//watch?v=4SNzC4uNmTA,https://i.ytimg.com/vi/4SNzC4uNmTA/hqdefault.jpg
1937,Find maximum (or minimum) in Binary Tree | GeeksforGeeks,34K views,8 years ago,https://www.youtube.com//watch?v=vpMe2aZM6Kg,https://i.ytimg.com/vi/vpMe2aZM6Kg/hqdefault.jpg
1938,Find first non matching leaves in two binary trees | GeeksforGeeks,1.4K views,8 years ago,https://www.youtube.com//watch?v=OXO1HSZHe-A&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/OXO1HSZHe-A/hqdefault.jpg
1939,Suffix Array | Set 1 | Introduction (Visualisation) | GeeksforGeeks,7.8K views,8 years ago,https://www.youtube.com//watch?v=86cQgXnN4WI&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/86cQgXnN4WI/hqdefault.jpg
1940,Evaluation of Expression Tree | GeeksforGeeks,38K views,8 years ago,https://www.youtube.com//watch?v=2tpcqDmvJBU&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/2tpcqDmvJBU/hqdefault.jpg
1941,Difference between sums of odd level and even level nodes of a Binary Tree | GeeksforGeeks,4.8K views,8 years ago,https://www.youtube.com//watch?v=6DnP2WSuhlE,https://i.ytimg.com/vi/6DnP2WSuhlE/hqdefault.jpg
1942,Double Tree | GeeksforGeeks,3.4K views,8 years ago,https://www.youtube.com//watch?v=H5MEcaBikVE,https://i.ytimg.com/vi/H5MEcaBikVE/hqdefault.jpg
1943,Longest Palindromic Subsequence | Dynamic Programming | Set 12 | GeeksforGeeks,120K views,8 years ago,https://www.youtube.com//watch?v=TLaGwTnd3HY,https://i.ytimg.com/vi/TLaGwTnd3HY/hqdefault.jpg
1944,Density of Binary Tree in One Traversal | GeeksforGeeks,1.8K views,8 years ago,https://www.youtube.com//watch?v=g-SaPOyROfU&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/g-SaPOyROfU/hqdefault.jpg
1945,Diameter of a Binary Tree | GeeksforGeeks,56K views,8 years ago,https://www.youtube.com//watch?v=zUgxaZApKWA,https://i.ytimg.com/vi/zUgxaZApKWA/hqdefault.jpg
1946,Construct Special Binary Tree from given Inorder traversal | GeeksforGeeks,12K views,8 years ago,https://www.youtube.com//watch?v=DLcV3oU325M,https://i.ytimg.com/vi/DLcV3oU325M/hqdefault.jpg
1947,Connect nodes at same level using constant extra space | GeeksforGeeks,17K views,8 years ago,https://www.youtube.com//watch?v=OLvzM1ZcbtQ,https://i.ytimg.com/vi/OLvzM1ZcbtQ/hqdefault.jpg
1948,Check whether a given Binary Tree is Complete or not | Set 1 (Iterative Solution) | GeeksforGeeks,19K views,8 years ago,https://www.youtube.com//watch?v=IPak9nF_64k,https://i.ytimg.com/vi/IPak9nF_64k/hqdefault.jpg
1949,Check whether a binary tree is a full binary tree or not | GeeksforGeeks,8.5K views,8 years ago,https://www.youtube.com//watch?v=_Hehd1KSq7Y,https://i.ytimg.com/vi/_Hehd1KSq7Y/hqdefault.jpg
1950,Check if removing an edge can divide a Binary Tree in two halves | GeeksforGeeks,3K views,8 years ago,https://www.youtube.com//watch?v=t1X6GFG0Bjo,https://i.ytimg.com/vi/t1X6GFG0Bjo/hqdefault.jpg
1951,Check if leaf traversal of two Binary Trees is same | GeeksforGeeks,3.2K views,8 years ago,https://www.youtube.com//watch?v=OaRjwLaGGso,https://i.ytimg.com/vi/OaRjwLaGGso/hqdefault.jpg
1952,Check if a binary tree is subtree of another binary tree | Part 1 | GeeksforGeeks,17K views,8 years ago,https://www.youtube.com//watch?v=npetHinL22Q,https://i.ytimg.com/vi/npetHinL22Q/hqdefault.jpg
1953,CPU Scheduling | Operating System | GeeksforGeeks,27K views,8 years ago,https://www.youtube.com//watch?v=wO2O3WY5uYc&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/wO2O3WY5uYc/hqdefault.jpg
1954,Check for Symmetric Binary Tree (Iterative Approach) | GeeksforGeeks,5.7K views,8 years ago,https://www.youtube.com//watch?v=7yXBnlHZ0tY,https://i.ytimg.com/vi/7yXBnlHZ0tY/hqdefault.jpg
1955,Check for Children Sum Property in a Binary Tree | GeeksforGeeks,7.9K views,8 years ago,https://www.youtube.com//watch?v=FrLT_RtbbIQ,https://i.ytimg.com/vi/FrLT_RtbbIQ/hqdefault.jpg
1956,Change a Binary Tree so that every node stores sum of all nodes in left subtree | GeeksforGeeks,3.5K views,8 years ago,https://www.youtube.com//watch?v=EkmG-FKRjBQ,https://i.ytimg.com/vi/EkmG-FKRjBQ/hqdefault.jpg
1957,Calculate depth of a full Binary tree from Preorder | GeeksforGeeks,5.5K views,8 years ago,https://www.youtube.com//watch?v=RCfG0Bw75rk,https://i.ytimg.com/vi/RCfG0Bw75rk/hqdefault.jpg
1958,Boundary Traversal of binary tree | GeeksforGeeks,27K views,8 years ago,https://www.youtube.com//watch?v=7yFf4nKsamU,https://i.ytimg.com/vi/7yFf4nKsamU/hqdefault.jpg
1959,Python Programming Tutorial | Python Modules - Part 1 | GeeksforGeeks,51K views,8 years ago,https://www.youtube.com//watch?v=nfYZL-uFm-c&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/nfYZL-uFm-c/hqdefault.jpg
1960,Maximum size square sub-matrix with all 1s | GeeksforGeeks,43K views,8 years ago,https://www.youtube.com//watch?v=vI4PE4JdadE,https://i.ytimg.com/vi/vI4PE4JdadE/hqdefault.jpg
1961,Count number of ways to reach a given score in a game | GeeksforGeeks,36K views,8 years ago,https://www.youtube.com//watch?v=LoKW5RkQ_1s,https://i.ytimg.com/vi/LoKW5RkQ_1s/hqdefault.jpg
1962,Maximum Length Chain of Pairs | Dynamic Programming (Set 20) | GeeksforGeeks,25K views,8 years ago,https://www.youtube.com//watch?v=v-HIXptqM3Q,https://i.ytimg.com/vi/v-HIXptqM3Q/hqdefault.jpg
1963,Print ‘K’th least significant bit of a number | GeeksforGeeks,6.5K views,8 years ago,https://www.youtube.com//watch?v=tB7Qp4copus,https://i.ytimg.com/vi/tB7Qp4copus/hqdefault.jpg
1964,Root to leaf path sum equal to a given number | GeeksforGeeks,20K views,8 years ago,https://www.youtube.com//watch?v=4TcWoBQmG4c,https://i.ytimg.com/vi/4TcWoBQmG4c/hqdefault.jpg
1965,Print Ancestors of a given node in Binary Tree | GeeksforGeeks,16K views,8 years ago,https://www.youtube.com//watch?v=1-z-kptKTFM,https://i.ytimg.com/vi/1-z-kptKTFM/hqdefault.jpg
1966,Python Programming Tutorial - Operator Functions - Part 2 | GeeksforGeeks,6.9K views,8 years ago,https://www.youtube.com//watch?v=eVN7uYg0jm8,https://i.ytimg.com/vi/eVN7uYg0jm8/hqdefault.jpg
1967,Find distance from root to given node in a binary tree | GeeksforGeeks,13K views,8 years ago,https://www.youtube.com//watch?v=pavbfn1FHrs,https://i.ytimg.com/vi/pavbfn1FHrs/hqdefault.jpg
1968,C Program to print Floyd’s triangle | GeeksforGeeks,7.7K views,8 years ago,https://www.youtube.com//watch?v=VOk9-jsvpRc,https://i.ytimg.com/vi/VOk9-jsvpRc/hqdefault.jpg
1969,How to get started with GSOC? | GeeksforGeeks,41K views,8 years ago,https://www.youtube.com//watch?v=k7go4SZFPxQ,https://i.ytimg.com/vi/k7go4SZFPxQ/hqdefault.jpg
1970,Jump Search | GeeksforGeeks,56K views,8 years ago,https://www.youtube.com//watch?v=63kS6ZkMpkA&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/63kS6ZkMpkA/hqdefault.jpg
1971,Check in binary array the number represented by a subarray is odd or even | GeeksforGeeks,1.3K views,8 years ago,https://www.youtube.com//watch?v=BECS0wqKJGQ,https://i.ytimg.com/vi/BECS0wqKJGQ/hqdefault.jpg
1972,Print level order traversal line by line | Set 1 | GeeksforGeeks,17K views,8 years ago,https://www.youtube.com//watch?v=WheCF0n2Hl4,https://i.ytimg.com/vi/WheCF0n2Hl4/hqdefault.jpg
1973,Josephus Problem | GeeksforGeeks,165K views,8 years ago,https://www.youtube.com//watch?v=fZ3p2Iw-O2I,https://i.ytimg.com/vi/fZ3p2Iw-O2I/hqdefault.jpg
1974,Extract Leaves of a Binary Tree in a Doubly Linked List | GeeksforGeeks,8.9K views,8 years ago,https://www.youtube.com//watch?v=JH9Jea12MEI,https://i.ytimg.com/vi/JH9Jea12MEI/hqdefault.jpg
1975,Find mirror of a given node in Binary tree | GeeksforGeeks,5.1K views,8 years ago,https://www.youtube.com//watch?v=lN848OkmMY4,https://i.ytimg.com/vi/lN848OkmMY4/hqdefault.jpg
1976,Foldable Binary Trees | GeeksforGeeks,5.5K views,8 years ago,https://www.youtube.com//watch?v=DxUFjEn8ul0,https://i.ytimg.com/vi/DxUFjEn8ul0/hqdefault.jpg
1977,Merge Two Binary Trees by doing Node Sum (Recursive) | GeeksforGeeks,14K views,8 years ago,https://www.youtube.com//watch?v=PbnNL7bbHe8,https://i.ytimg.com/vi/PbnNL7bbHe8/hqdefault.jpg
1978,Morris traversal for Preorder | GeeksforGeeks,29K views,8 years ago,https://www.youtube.com//watch?v=fLwUTc0kQHI,https://i.ytimg.com/vi/fLwUTc0kQHI/hqdefault.jpg
1979,Array Rotation | GeeksforGeeks,236K views,8 years ago,https://www.youtube.com//watch?v=viaha1SnpT4,https://i.ytimg.com/vi/viaha1SnpT4/hqdefault.jpg
1980,Populate Inorder Successor for all nodes | GeeksforGeeks,8.7K views,8 years ago,https://www.youtube.com//watch?v=-XeSr0OUWpM,https://i.ytimg.com/vi/-XeSr0OUWpM/hqdefault.jpg
1981,Print all nodes that don’t have sibling | GeeksforGeeks,8.9K views,8 years ago,https://www.youtube.com//watch?v=2ua260BMwJk,https://i.ytimg.com/vi/2ua260BMwJk/hqdefault.jpg
1982,Print nodes at k distance from root | GeeksforGeeks,10K views,8 years ago,https://www.youtube.com//watch?v=89ZBW5q8ThQ,https://i.ytimg.com/vi/89ZBW5q8ThQ/hqdefault.jpg
1983,Print Postorder traversal from given Inorder and Preorder traversals | GeeksforGeeks,39K views,8 years ago,https://www.youtube.com//watch?v=BEbX2fEl4W0,https://i.ytimg.com/vi/BEbX2fEl4W0/hqdefault.jpg
1984,Tree Sort | GeeksforGeeks,73K views,8 years ago,https://www.youtube.com//watch?v=n2MLjGeK7qA,https://i.ytimg.com/vi/n2MLjGeK7qA/hqdefault.jpg
1985,Reverse a number using stack | GeeksforGeeks,19K views,8 years ago,https://www.youtube.com//watch?v=JesKFC4na5w,https://i.ytimg.com/vi/JesKFC4na5w/hqdefault.jpg
1986,Find maximum number that can be formed using digits of a given number | GeeksforGeeks,28K views,8 years ago,https://www.youtube.com//watch?v=bywFHWV0NS0,https://i.ytimg.com/vi/bywFHWV0NS0/hqdefault.jpg
1987,Convert characters of a string to opposite case | GeeksforGeeks,16K views,8 years ago,https://www.youtube.com//watch?v=zOD0lG8E8BU,https://i.ytimg.com/vi/zOD0lG8E8BU/hqdefault.jpg
1988,Painting Fence Algorithm | GeeksforGeeks,25K views,8 years ago,https://www.youtube.com//watch?v=FDYRfavMV8k,https://i.ytimg.com/vi/FDYRfavMV8k/hqdefault.jpg
1989,Find Minimum Depth of a Binary Tree | GeeksforGeeks,20K views,8 years ago,https://www.youtube.com//watch?v=QaaclTlZqEU,https://i.ytimg.com/vi/QaaclTlZqEU/hqdefault.jpg
1990,Adam Number | GeeksforGeeks,10K views,8 years ago,https://www.youtube.com//watch?v=7VyaFj-SYlE,https://i.ytimg.com/vi/7VyaFj-SYlE/hqdefault.jpg
1991,Print nodes between two given level numbers of a binary tree | GeeksforGeeks,4.3K views,8 years ago,https://www.youtube.com//watch?v=wpMRySN_2LM,https://i.ytimg.com/vi/wpMRySN_2LM/hqdefault.jpg
1992,Find the minimum value to be added so that array becomes balanced | GeeksforGeeks,4.8K views,8 years ago,https://www.youtube.com//watch?v=Zq1XLf5DTSo,https://i.ytimg.com/vi/Zq1XLf5DTSo/hqdefault.jpg
1993,Advantages of BST over Hash Table | GeeksforGeeks,40K views,8 years ago,https://www.youtube.com//watch?v=PkO4Fy2R6Oo,https://i.ytimg.com/vi/PkO4Fy2R6Oo/hqdefault.jpg
1994,Print Right View of a Binary Tree | GeeksforGeeks,20K views,8 years ago,https://www.youtube.com//watch?v=rnRRlhTflLs,https://i.ytimg.com/vi/rnRRlhTflLs/hqdefault.jpg
1995,Convert an array to reduced form | Set 1 (Simple and Hashing) | GeeksforGeeks,24K views,8 years ago,https://www.youtube.com//watch?v=Jxq_ejg3Snw&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/Jxq_ejg3Snw/hqdefault.jpg
1996,Find if there is a pair with a given sum in a sorted and rotated array | GeeksforGeeks,20K views,8 years ago,https://www.youtube.com//watch?v=8KuFojXysg0,https://i.ytimg.com/vi/8KuFojXysg0/hqdefault.jpg
1997,Print Sum Triangle for a given array | GeeksforGeeks,9.3K views,8 years ago,https://www.youtube.com//watch?v=anyBv3m2emQ,https://i.ytimg.com/vi/anyBv3m2emQ/hqdefault.jpg
1998,Reversal algorithm for array rotation | GeeksforGeeks,43K views,8 years ago,https://www.youtube.com//watch?v=QOpU9-l5T7Y,https://i.ytimg.com/vi/QOpU9-l5T7Y/hqdefault.jpg
1999,Find if two rectangles overlap | GeeksforGeeks,69K views,8 years ago,https://www.youtube.com//watch?v=wx0nyomRS_U,https://i.ytimg.com/vi/wx0nyomRS_U/hqdefault.jpg
2000,Sum of all the numbers formed from root to leaf paths | GeeksforGeeks,9.7K views,8 years ago,https://www.youtube.com//watch?v=bNgfwQspr10,https://i.ytimg.com/vi/bNgfwQspr10/hqdefault.jpg
2001,Recursive Insertion Sort | GeeksforGeeks,56K views,8 years ago,https://www.youtube.com//watch?v=wObxd4Kx8sE,https://i.ytimg.com/vi/wObxd4Kx8sE/hqdefault.jpg
2002,Reversing a linked list | GeeksforGeeks,189K views,8 years ago,https://www.youtube.com//watch?v=D7y_hoT_YZI,https://i.ytimg.com/vi/D7y_hoT_YZI/hqdefault.jpg
2003,Merge two sorted linked lists | GeeksforGeeks,77K views,8 years ago,https://www.youtube.com//watch?v=odUJXFJR6Q4,https://i.ytimg.com/vi/odUJXFJR6Q4/hqdefault.jpg
2004,Level order traversal in spiral form | GeeksforGeeks,27K views,8 years ago,https://www.youtube.com//watch?v=mUGFMHBvA50&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/mUGFMHBvA50/hqdefault.jpg
2005,Tree Isomorphism Problem | GeeksforGeeks,12K views,8 years ago,https://www.youtube.com//watch?v=8PDbyZ5VPZU,https://i.ytimg.com/vi/8PDbyZ5VPZU/hqdefault.jpg
2006,Program to cyclically rotate an array by one | GeeksforGeeks,25K views,8 years ago,https://www.youtube.com//watch?v=ZNqWgwwpgLU&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/ZNqWgwwpgLU/hqdefault.jpg
2007,Python Programming Tutorial - Operator Functions - Part 1 | GeeksforGeeks,7.4K views,8 years ago,https://www.youtube.com//watch?v=ef4HnMGHWX0&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/ef4HnMGHWX0/hqdefault.jpg
2008,Program to Delete a Tree | GeeksforGeeks,8.8K views,8 years ago,https://www.youtube.com//watch?v=qRpM8nrAyTI,https://i.ytimg.com/vi/qRpM8nrAyTI/hqdefault.jpg
2009,Convert a Binary Tree into its Mirror Tree | GeeksforGeeks,40K views,8 years ago,https://www.youtube.com//watch?v=FtdyIHBaKjc,https://i.ytimg.com/vi/FtdyIHBaKjc/hqdefault.jpg
2010,String matching where one string contains wildcard characters | GeeksforGeeks,43K views,8 years ago,https://www.youtube.com//watch?v=Q6ZX95GadA8,https://i.ytimg.com/vi/Q6ZX95GadA8/hqdefault.jpg
2011,Python Programming Tutorial - Operators - Part 1 | GeeksforGeeks,38K views,8 years ago,https://www.youtube.com//watch?v=oiJUZbRIR7Y,https://i.ytimg.com/vi/oiJUZbRIR7Y/hqdefault.jpg
2012,Find the Maximum Depth or Height of a Tree | GeeksforGeeks,127K views,8 years ago,https://www.youtube.com//watch?v=TQI_m32_AeU,https://i.ytimg.com/vi/TQI_m32_AeU/hqdefault.jpg
2013,Python Programming Tutorial - Type Conversion | GeeksforGeeks,33K views,8 years ago,https://www.youtube.com//watch?v=clF_Saane-I,https://i.ytimg.com/vi/clF_Saane-I/hqdefault.jpg
2014,Swap nodes in a linked list without swapping data | GeeksforGeeks,51K views,8 years ago,https://www.youtube.com//watch?v=V4ZHvhvVmSE,https://i.ytimg.com/vi/V4ZHvhvVmSE/hqdefault.jpg
2015,Python Programming Tutorial - Dictionary - Part 3 | GeeksforGeeks,7.3K views,8 years ago,https://www.youtube.com//watch?v=Bn1ror5wRKg,https://i.ytimg.com/vi/Bn1ror5wRKg/hqdefault.jpg
2016,Inorder predecessor and successor for a given key in BST | GeeksforGeeks,38K views,8 years ago,https://www.youtube.com//watch?v=1FSDhZRZ7bw,https://i.ytimg.com/vi/1FSDhZRZ7bw/hqdefault.jpg
2017,The Celebrity Problem | GeeksforGeeks,54K views,8 years ago,https://www.youtube.com//watch?v=LtGnA5L6LIk,https://i.ytimg.com/vi/LtGnA5L6LIk/hqdefault.jpg
2018,Python Programming Tutorial - Dictionary - Part 2 | GeeksforGeeks,9.6K views,8 years ago,https://www.youtube.com//watch?v=2snBklr3Ovo,https://i.ytimg.com/vi/2snBklr3Ovo/hqdefault.jpg
2019,Shuffle a given array | GeeksforGeeks,38K views,8 years ago,https://www.youtube.com//watch?v=LP7YQdT5eps,https://i.ytimg.com/vi/LP7YQdT5eps/hqdefault.jpg
2020,Sorted Array to Balanced BST | GeeksforGeeks,30K views,8 years ago,https://www.youtube.com//watch?v=XV-o-ZHrJVM,https://i.ytimg.com/vi/XV-o-ZHrJVM/hqdefault.jpg
2021,Print leftmost and rightmost nodes of a Binary Tree | GeeksforGeeks,11K views,8 years ago,https://www.youtube.com//watch?v=5lZrtHNIBJ4,https://i.ytimg.com/vi/5lZrtHNIBJ4/hqdefault.jpg
2022,Python Programming Tutorial - Dictionary - Part 1 | GeeksforGeeks,23K views,8 years ago,https://www.youtube.com//watch?v=z7z_e5-l2yE,https://i.ytimg.com/vi/z7z_e5-l2yE/hqdefault.jpg
2023,Sum of array elements using recursion | GeeksforGeeks,58K views,8 years ago,https://www.youtube.com//watch?v=-tqsxDpp6NI,https://i.ytimg.com/vi/-tqsxDpp6NI/hqdefault.jpg
2024,Python Programming Tutorial - Slicing and Splitting | GeeksforGeeks,21K views,8 years ago,https://www.youtube.com//watch?v=i5WNg3UOkQk,https://i.ytimg.com/vi/i5WNg3UOkQk/hqdefault.jpg
2025,Pigeonhole Sort | GeeksforGeeks,51K views,8 years ago,https://www.youtube.com//watch?v=nVQz0kZNC64,https://i.ytimg.com/vi/nVQz0kZNC64/hqdefault.jpg
